collection,contrast,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_GLYCOLYSIS,0.4896265560165975,0.8728125563774128,0.08220549204158693,0.2304656422881533,0.9867516361242507,82,ME2;GYS1;MDH2;PGM2;GOT2;AK3;FBP2;GFPT1;SLC16A3;GOT1;MPI;GCLC;COPB2;PGLS;P4HA1;PFKFB1;PKM;HAX1;FAM162A;SDHC;PGAM1;FKBP4;PC
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_HEME_METABOLISM,0.7393822393822393,0.9014386819816684,0.05797547575714859,-0.20719381466741804,-0.8537309321107011,65,ALDH6A1;NEK7;HAGH;FECH;TNS1;H1-0;SELENBP1
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_HYPOXIA,0.24543610547667344,0.6289300202839757,0.12325722638133735,0.26640462920504027,1.1158182076764613,68,HK1;GYS1;PGM2;MYH9;S100A4;TES;GAA;GBE1;PKLR;PHKG1;PLIN2;ANXA2;LXN;ILVBL
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_IL2_STAT5_SIGNALING,0.6181818181818182,0.8962179487179487,0.06879430956047748,0.23583878039897005,0.8988031950699418,45,ECM1;GLIPR2;PNP;CKAP4;PLIN2;NRP1;ANXA4;CAPG;AHNAK;P4HA1;TGM2;CTSZ;CASP3
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_INFLAMMATORY_RESPONSE,0.8693877551020408,0.9633756205184777,0.05302125120430776,0.2418393734650392,0.729428939394309,17,NAMPT
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11570247933884298,0.3953168044077135,0.1882041463084906,0.43997450534896393,1.3344751480315427,18,LGALS3BP;B2M;LAP3;PNPT1;CMPK2;GMPR;PSME1
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07258064516129033,0.2975806451612903,0.2377938344236881,0.37022804479861054,1.3834127292362335,40,NAMPT;LGALS3BP;B2M;LAP3;MVP;PNP;PNPT1;STAT1;SAMHD1;HLA-B;CMPK2;SRI;SOD2;PSME1
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_KRAS_SIGNALING_DN,0.008755600846282694,0.05982993911626507,0.3807304007227924,-0.5742113226643937,-1.7340386002651156,17,CACNG1;PRKN;RYR1;FGGY;MYOT;MYH7;SYNPO;RYR2;GPRC5C
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_KRAS_SIGNALING_UP,0.09375,0.3494318181818182,0.2114001893849227,0.4761103699581859,1.408099311241438,16,AKT2;PECAM1;CBR4;NRP1;AKAP12;GPRC5B;ENG;GLRX;ALDH1A2;BPGM
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_MITOTIC_SPINDLE,0.6392785571142284,0.8962179487179487,0.06674261342419166,0.22840771887813502,0.9148071275823457,54,FSCN1;LRPPRC;MYH9;EZR;GSN;SEPTIN9;FLNA
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_MTORC1_SIGNALING,0.512396694214876,0.8753443526170798,0.07955646772359566,0.2138350864839872,0.970104312769821,107,NAMPT;HSPD1;HSPA9;HSPE1;SERPINH1;SHMT2;PNP;TES;HPRT1;ACTR3;GBE1;CCT6A;CORO1A;GOT1;ACLY;FDXR;ADD3
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_MYC_TARGETS_V1,0.9845857418111753,0.9845857418111753,0.04468543976441472,-0.15006049885140607,-0.7153087597423587,146,PSMA6;GLO1;PTGES3;IMPDH2;PRPF31;EIF2S2;PSMA1;COPS5;RAD23B;PSMB2;PSMB3;CUL1;EIF3D;ERH;PSMD1;HNRNPD;HDDC2;PABPC4;YWHAE;PSMA4;PRDX4;LSM7;TARDBP;UBE2L3;HNRNPA2B1;PGK1;RAN;CNBP;RPS10;RANBP1;GSPT1;RUVBL2;EIF2S1;SYNCRIP;RPS6;SRSF3;UBA2;EIF4G2;KPNB1;G3BP1;PCNA;PSMC6;STARD7;AIMP2;VDAC1;SNRPD3;PSMA7;NAP1L1;PSMC4;PSMA2;ACP1;PPM1G;PCBP1;EPRS1;LDHA;RPL6;EIF3J;PA2G4;HNRNPA3;HNRNPA1;HNRNPR
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_MYOGENESIS,1.1164026050964029e-5,1.525750226965084e-4,0.5933254763964051,-0.41846843357901886,-1.9443696046800742,117,CACNG1;ATP2A1;RYR1;SPEG;SGCA;MAPK12;SGCG;MYH1;SYNGR2;CASQ1;MYH4;DMD;MYL1;MYOM2;HRC;SGCD;DTNA;CTF1;CAMK2B;MYL3;SORBS1;ITGA7;CAV3;SH3BGR;HSPB2;PFKM;MYH7;MYH2;TNNT3;TNNC2;CRYAB;FHL1;LDB3;MYL2;SVIL;SSPN;TNNT1;MYL6B;AK1;HSPB8;MYOM1;TNNI2;MYH8;ACTN3;TPD52L1;PYGM;LAMA2;TCAP;TNNI1;MYL4;SOD3;TPM2;GABARAPL2;MYBPH;AGL;TNNC1;ACTA1;MYH3;TPM3;PKIA;ACTN2;MYOZ1;COL4A2
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_OXIDATIVE_PHOSPHORYLATION,3.368987126325723e-24,1.3812847217935465e-22,1.270913044496187,0.6066552640658043,2.9469293321077488,174,SUCLA2;IDH3G;IDH3B;HSPA9;IDH3A;OGDH;OPA1;SLC25A3;MDH2;DECR1;NNT;FH;LRPPRC;ECH1;SLC25A12;ETFA;ACO2;GOT2;CS;HCCS;AFG3L2;ACAA2;NDUFA2;HTRA2;ETFB;PDP1;PMPCA;COX7A2;DLAT;SLC25A5;UQCRC2;UQCRC1;TIMM13;SUCLG1;HSD17B10;OXA1L;ECHS1;ATP5F1A;ECI1;CYCS;DLST;PHB2;COX17;NDUFS1;ATP5PB;PDHA1;ATP5MG;SLC25A4;SLC25A20;FDX1;MPC1;PRDX3;ATP5F1C;ATP5ME;UQCR10;GRPEL1;UQCR11;ATP5F1B;SLC25A11;COX5B;NDUFA4;SUPV3L1;COX6B1;NDUFS8;ABCB7;AIFM1;COX7B;MRPL11;UQCRFS1;NDUFV1;NDUFA9;NDUFS6;GLUD1;ATP5PD;ATP5PO;NDUFV2;ATP5F1D;BAX;PDK4;NDUFS3;SDHD;SDHA;TIMM50;NDUFS4;FXN;VDAC2;COX6C;CYC1;MRPS30
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_P53_PATHWAY,0.6557692307692308,0.8962179487179487,0.06350079680659454,0.23864941476707424,0.8769107751730378,36,S100A4;HSPA4L;FDXR;STOM;RAP2B;BAX;DCXR;RCHY1;EPHX1;RRAD;FAM162A;ISCU;TAX1BP3;CDH13
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_PEROXISOME,0.03254411796781388,0.19061554809719558,0.3217759180753611,0.3923987703570351,1.4908552692574089,44,GSTK1;ACSL1;ECI2;CRAT;ECH1;HMGCL;MVP;NUDT19;SLC25A4;PEX5;EPHX2;MLYCD
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.747534516765286,0.9014386819816684,0.05846932103863807,-0.2191287385805177,-0.8453802712454767,45,GRB2;CAB39;PRKAR2A;SQSTM1;CDKN1B
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_PROTEIN_SECRETION,0.9841584158415841,0.9845857418111753,0.045953808103906306,-0.15319358630432334,-0.6092005867897495,55,ATP6V1H;USO1;LMAN1;SSPN;TMED10;RAB2A;CAV2;LAMP2;ARCN1;VAMP7;RPS6KA3;ANP32E;RAB9A;KIF1B;BNIP3;PPT1;ZW10
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.9539347408829175,0.9845857418111753,0.045953808103906306,0.1857700689219159,0.6534095036091496,30,FTL;HMOX2;MSRA;GCLC;SOD2;CAT;NDUFB4
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_SPERMATOGENESIS,0.051923076923076926,0.26610576923076923,0.27650059925447157,-0.47298704586182383,-1.4741894708898702,19,HSPA2;ART3;PRKAR2A;TSN;GSTM3
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.8615384615384616,0.9633756205184777,0.050702793702934776,-0.2334844155270295,-0.7277160548015837,19,PDLIM5;TSC22D1;SQSTM1;ATP2B1;TRIP10;RELA;EIF1;IL18
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.9338677354709419,0.9845857418111753,0.04889707722601022,0.18310030001512134,0.6956597922867627,44,HSPA9;IARS1;TARS1;DNAJA4;TUBB2A;SEC31A;CALR
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_UV_RESPONSE_DN,0.3537832310838446,0.7087574587574588,0.09992769737310925,-0.29634948426888147,-1.0674167426650276,34,ATP2C1;NEK7;PDLIM5;CAP2;CDKN1B;MAPK14;MGLL;ATP2B1;BCKDHB
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_UV_RESPONSE_UP,0.7454909819639278,0.9014386819816684,0.05934876803356285,-0.21415304021589257,-0.8429682047001033,51,PDLIM3;HSPA2;FEN1;SQSTM1;PDAP1;ALDOA;POLR2H
Hallmark,BFR_post_vs_pre,Hallmark|HALLMARK_XENOBIOTIC_METABOLISM,0.19675456389452334,0.5762097942625326,0.13959967345192228,0.278575995673679,1.1685037166781456,67,PTGR1;ECH1;ACO2;LONP1;SHMT2;HPRT1;UGDH;AKR1C3;BPHL;GSS;MCCC2;CBR1;ITIH4;PDK4;GCLC;DCXR;EPHX1;CNDP2;CAT;PGD;PSMB10;PC
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_ADIPOGENESIS,0.052525252525252523,0.2347648261758691,0.28201335001172506,0.3004731517641508,1.3040413748919248,118,IDH3A;IDH3G;ACO2;HIBCH;ETFB;SUCLG1;MDH2;GBE1;MTCH2;AK2;DECR1;CRAT;CS;AIFM1;CYC1;NDUFB7;CHCHD10;PRDX3;ECH1;ATP5PO;PTCD3;EPHX2;FABP4;COX8A;TST;GHITM;UQCRC1;UQCRQ;DLAT;SQOR;CD151;TKT;ADIPOQ;SAMM50;NDUFS3;MYLK;GRPEL1;SDHB;MTARC2;NDUFAB1;MRPL15;COQ5;NDUFA5;UQCR11;COX7B;G3BP2;ACLY
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_ALLOGRAFT_REJECTION,0.08055009823182711,0.3002321843186283,0.22205604614524838,0.39223003929384703,1.3781567500562464,35,THY1;FLNA;NME1;STAT1;B2M;CAPG;TAPBP;DARS1;RPS3A;HLA-DRA;CD74;HLA-A;RARS1;TPD52;GBP2;PSMB10;NCK1;MTIF2;RPS9;AARS1;RPL9
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_ANDROGEN_RESPONSE,0.8360323886639676,0.9078280850174945,0.054455595394037055,-0.221943482826792,-0.7621629001106651,33,TSC22D1;DHCR24;DBI;LMAN1;PDLIM5;IDI1;H1-0;STEAP4;PGM3;RPS6KA3;PA2G4;XRCC5;UBE2I;FKBP5;INPP4B;AKT1;GPD1L
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_APICAL_JUNCTION,8.711304532456242e-4,0.017858174291535297,0.47727081536286214,0.4796333617032169,1.8390454784395323,54,FSCN1;THY1;MYH10;AKT2;MSN;MYH9;CAP1;GNAI2;CRAT;PECAM1;ARPC2;CD99;INPPL1;ARHGEF6;MYL9
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_APOPTOSIS,0.170873786407767,0.4014301430143014,0.1473312136993771,0.3146761578678609,1.199808786341965,49,ANXA1;BGN;LGALS3;VDAC2;BCAP31;CD44;TSPO;GSN;SPTAN1;IGF2R;DAP3;PEA15;BAX;SOD2
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_BILE_ACID_METABOLISM,0.31313131313131315,0.5230452674897119,0.10672988436460558,-0.32977451349194303,-1.0994875972238907,29,ALDH9A1;ALDH1A1;DHCR24;PHYH;ISOC1;GNPAT;IDH1;PEX19;ABCA5;IDI1;PFKM;SCP2
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.7779960707269156,0.9078280850174945,0.056411838821759604,-0.25015415052983025,-0.7825201313282575,22,PCYT2;GSTM2;ACSS2;LSS;IDI1;ACAT2
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_COAGULATION,0.014539345633522872,0.09935219516240629,0.3807304007227924,0.47637034367305087,1.6375122369498902,33,S100A13;ANXA1;MSRB2;PECAM1;CAPN2;GSN;CRIP2;LRP1;CSRP1;SPARC;CTSB;ARF4
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_COMPLEMENT,0.267578125,0.49763072574611356,0.1147507192270233,0.29589728845185315,1.1062304004233061,46,S100A13;LAP3;PDP1;GNAI2;LGALS3;HSPA5;LRP1;RHOG;CSRP1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_DNA_REPAIR,0.8635437881873728,0.9078280850174945,0.053238649475589886,-0.20709633811880032,-0.7572129516289225,43,IMPDH2;NT5C;VPS28;SDCBP;TSG101;EDF1;POLR2I;AK1;RALA;PCNA;POLR2H;RPA3
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_E2F_TARGETS,0.14867617107942974,0.4014301430143014,0.16318012718068908,-0.34395407224240493,-1.257610253437,43,SHMT1;CSE1L;EIF2S1;PRPS1;JPT1;HMGB2;HMGB3;RBBP7;CDKN1B;RAN
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02923028014818794,0.1498051857594632,0.35248785758361917,0.3764580411338464,1.4945555608639343,64,THY1;SERPINH1;BASP1;BGN;CALU;NNMT;PPIB;FLNA;CD44;PCOLCE;FBLN2;LRP1;VIM;SPARC;CALD1;TAGLN
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_ESTROGEN_RESPONSE_EARLY,0.4311023622047244,0.6312570303712036,0.08628656262672446,0.3060834120506759,1.0179581873234362,28,PPIF;FASN;CD44;FLNB;TUBB2B;MYOF;SLC1A4;ADD3
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_ESTROGEN_RESPONSE_LATE,0.11500974658869395,0.3627230469335732,0.18302393838448722,0.3544529214030496,1.2910195129574165,40,ETFB;UGDH;PPIF;CD44;IDH2;FLNB;COX6C;MYOF;TST;SLC1A4;ADD3;FABP5;SLC16A1;CD9;ATP2B4;RABEP1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_FATTY_ACID_METABOLISM,0.00969125554877777,0.07946829549997772,0.3807304007227924,0.3567750460658874,1.5247494292354065,100,IDH3G;IDH3B;CBR1;ACO2;FH;HIBCH;SUCLG1;SUCLA2;HCCS;MDH2;ACSL1;HSD17B10;DECR1;CRAT;UGDH;FASN;EPHX1;PDHA1;HMGCL;DLST;AUH;ECH1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_G2M_CHECKPOINT,0.05725971370143149,0.2347648261758691,0.27128855468895297,-0.39251505685655724,-1.404276397836168,40,CUL5;PRMT5;DMD;JPT1;MAPK14;HMGB3;PURA;CDKN1B;CUL1;CHMP1A;SNRPD1;MAP3K20;HSPA8;CUL3;G3BP1;NUMA1;UPF1;SYNCRIP;TNPO2;BUB3;GSPT1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_GLYCOLYSIS,0.5950095969289827,0.7869481765834933,0.06815134386794833,-0.2254662769537094,-0.9416813574049243,82,ALDH9A1;ME1;GPC1;ALDH7A1;ENO1;PRPS1;SLC37A4;MDH1;GLRX;GALK1;GMPPB;TALDO1;BPNT1;GNPDA1;DLD
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_HEME_METABOLISM,0.17623762376237623,0.4014301430143014,0.14641623786055022,-0.3035010376776601,-1.2045623213053789,65,ALDH6A1;SELENBP1;HAGH;NEK7;SLC66A2;GDE1;SDCBP;UROS;RAD23A;BLVRB;ALAD;TNS1;FECH;H1-0;SPTB;FBXO7;GMPS;GCLC;SNCA;MYL4;EPB41;HMBS;CA2
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_HYPOXIA,0.19760479041916168,0.42641033722029625,0.13802224249664274,0.29457787669077296,1.1810842011269538,68,HK1;GYS1;PHKG1;MYH9;BGN;GBE1;AKAP12;S100A4;GAA;CAVIN3;HSPA5;ANXA2
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_IL2_STAT5_SIGNALING,0.345489443378119,0.5448102760962645,0.09754492162471996,0.2814685587026982,1.055831041428539,45,CKAP4;AHNAK;CD44;ANXA4;GLIPR2;IGF2R;NRP1;SNX9;CAPG;HK2;CTSZ;TGM2;CD81;ITGA6;ECM1;NDRG1;NT5E
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_INFLAMMATORY_RESPONSE,0.40208333333333335,0.610570987654321,0.09344492194109945,0.3603183739185336,1.045785538758303,17,NAMPT
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_INTERFERON_ALPHA_RESPONSE,0.31893004115226337,0.5230452674897119,0.10672988436460558,0.3713428022172137,1.1038856362254768,18,LAP3;LGALS3BP;PNPT1;B2M;PSME2;CD74;PSME1;GBP2;CMPK2;IFITM3
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0935672514619883,0.31968810916179335,0.20429475651688608,0.3662846445838987,1.3341140526720927,40,NAMPT;LAP3;SAMHD1;MVP;LGALS3BP;PNPT1;HLA-B;STAT1;B2M;PTPN1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_KRAS_SIGNALING_DN,0.22796934865900384,0.4673371647509578,0.12443416863039332,-0.4113058806657356,-1.2072488494146227,17,PRKN;RYR1;FGGY;GPRC5C;CACNG1;RYR2;MYH7;COQ8A;SYNPO
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_KRAS_SIGNALING_UP,0.14107883817427386,0.4014301430143014,0.16957064440562838,0.4529314447312344,1.2935484982915562,16,AKT2;AKAP12;PECAM1;CBR4;NRP1;ALDH1A2;ENG
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_MITOTIC_SPINDLE,0.004925315182729827,0.05048448062298073,0.40701791892395395,0.4327419892594432,1.6592511326827704,54,FSCN1;MYH10;LRPPRC;EZR;MYH9;MARCKS;DYNC1H1;SEPTIN9;SPTBN1;FLNA;ARF6;FLNB;GSN
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_MTORC1_SIGNALING,0.5272373540856031,0.7205577172503242,0.07492788183937392,-0.22497186730861138,-0.9766703877674184,107,USO1;ME1;LTA4H;ATP2A2;TXNRD1;QDPR;PSMA3;DHCR24;ENO1;EIF2S2;STIP1;PSMA4;SLC37A4;GLRX;SQSTM1;PGM1;NFKBIB
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_MYC_TARGETS_V1,0.9880239520958084,0.9880239520958084,0.04613791602697367,0.15691413793293058,0.7092216195718236,146,TUFM;SSBP1;HSPD1;GOT2;HSPE1;IARS1;CYC1;NME1;COX5A;PRDX3;EIF3B;RPL18;MRPS18B;SRM;SLC25A3;FAM120A;PRDX4;RACK1;MRPL9;CLNS1A;RPL34;HNRNPA3;HNRNPA2B1;PHB2;CCT4;LDHA;CCT3;NDUFAB1;YWHAQ;ILF2;RPS10;PSMD7;C1QBP;SRSF1;DEK;EPRS1;CANX;RPL14;RPL6;NAP1L1;ETF1
Hallmark,HLRT_post_vs_pre,Hallmark|HALLMARK_MYOGENESIS,0.023593001746457877,0.1381875816578247,0.35248785758361917,-0.3147736616370381,-1.386035699441348,117,SGCA;RYR1;MAPK12;MYH1;ATP2A1;SH3BGR;SGCD;CASQ1;SSPN;SYNGR2;MYOM2;DMD;SGCG;ITGA7;CACNG1;HRC;EIF4A2;CKB;DTNA;COL4A2;MYL3;HSPB8;TNNC2;CTF1;ACTA1;PKIA;MYL2;MB;ACTN3;REEP1;AK1;MYH7;TNNC1;LAMA2;TNNT3;PFKM;TNNT1;MYH8;PVALB;PGAM2;MYL6B;TNNI2;SVIL;GABARAPL2;MYL4;TPM2;PDLIM7;TCAP;TPM3;CASQ2;MYOZ1;PRNP;SORBS1;TPD52L1;LDB3;IGFBP3;SOD3;MYL1
