set_id,S02_L_T1,S02_L_T2,S02_R_T1,S02_R_T2,S03_L_T1,S03_L_T2,S03_R_T1,S03_R_T2,S04_L_T1,S04_L_T2,S04_R_T1,S04_R_T2,S05_L_T1,S05_L_T2,S05_R_T1,S05_R_T2,S06_L_T1,S06_R_T1,S06_R_T2,S07_L_T1,S07_L_T2,S07_R_T1,S07_R_T2,S08_L_T1,S08_L_T2,S08_R_T1,S08_R_T2,S09_L_T1,S09_L_T2,S09_R_T1,S09_R_T2,S10_L_T1,S10_L_T2,S10_R_T1,S10_R_T2,S11_L_T1,S11_L_T2,S11_R_T1,S11_R_T2,S12_L_T1,S12_L_T2,S12_R_T1,S12_R_T2,S13_L_T1,S13_L_T2,S13_R_T1,S13_R_T2,S14_L_T1,S14_L_T2,S14_R_T1,S14_R_T2,S15_L_T1,S15_L_T2,S15_R_T1,S15_R_T2,S16_L_T1,S16_L_T2,S16_R_T1,S16_R_T2,S17_L_T1,S17_L_T2,S17_R_T1,S17_R_T2,S18_L_T1,S18_L_T2,S18_R_T1,S18_R_T2,S20_L_T1,S20_L_T2,S20_R_T1,S20_R_T2,S21_L_T1,S21_L_T2,S21_R_T1,S21_R_T2,S23_L_T1,S23_L_T2,S23_R_T1,S23_R_T2,S24_L_T1,S24_L_T2,S24_R_T1,S24_R_T2,S25_L_T1,S25_L_T2,S25_R_T1,S25_R_T2,S26_L_T1,S26_L_T2,S26_R_T1,S26_R_T2,S27_L_T1,S27_L_T2,S27_R_T1,S27_R_T2,S28_L_T1,S28_L_T2,S28_R_T1,S28_R_T2,S29_L_T1,S29_L_T2,S29_R_T1,S29_R_T2,S30_L_T1,S30_L_T2,S30_R_T1,S30_R_T2,S31_L_T1,S31_L_T2,S31_R_T1,S31_R_T2,S32_L_T1,S32_L_T2,S32_R_T1,S32_R_T2,S33_L_T1,S33_L_T2,S33_R_T1,S33_R_T2,S35_L_T1,S35_L_T2,S35_R_T1,S35_R_T2,S36_L_T1,S36_L_T2,S36_R_T1,S36_R_T2,S37_L_T1,S37_L_T2,S37_R_T1,S37_R_T2
Hallmark|HALLMARK_ADIPOGENESIS,0.19477309256755582,0.18673660633983025,0.19569859405009904,0.18819303813994503,0.18916786101810967,0.18445911836554696,0.19294820092956322,0.1879725424889317,0.17402039004520153,0.19676915846094034,0.19748867058529984,0.19604384381944884,0.19372283696667614,0.1735939050360047,0.17709572412512542,0.19643551372585433,0.18756926754826242,0.1840210283220861,0.20193920122549158,0.18110526346329037,0.18274157329449514,0.17781233499091909,0.19384468982644665,0.19387950492923833,0.19293369463673338,0.18924619499939077,0.19852732115191574,0.19353425515988842,0.197987687058646,0.18891255026430476,0.1885353866507291,0.19841997458497496,0.20660442499956488,0.19221998502950577,0.19148306535375048,0.20009980329466925,0.18519023552417035,0.20365964755510935,0.20146339482067321,0.19066781169671398,0.18642907293183786,0.19337468593876028,0.1920459095155479,0.19938029117030964,0.19784552538891376,0.18902860060694326,0.2038192167762375,0.18949860449462974,0.18560801675766936,0.17962272033608173,0.16919269579143426,0.20504935040820704,0.18444171081415128,0.19406808673602616,0.18894156284996444,0.2054033039532549,0.21305102153314104,0.2090791985563336,0.19209813216973526,0.1907403431608632,0.17573503385768752,0.18273577077736314,0.19163973331631268,0.17755122171998217,0.19167454841910425,0.17087252450112855,0.17993895751977207,0.19228091145939108,0.18618536721229673,0.19198498308566259,0.19717243340160961,0.16739681673910145,0.14154950417491108,0.1785260445981467,0.1681076250877631,0.162160045027533,0.15166619279443416,0.17653578122189406,0.1833247262662544,0.1867888289940176,0.19449167048665716,0.1669645292127725,0.17973877067872046,0.19264937129726878,0.19007885620782283,0.17865660123361515,0.19483401899744113,0.17284247906741945,0.18463029262093889,0.17826493132720966,0.18304910670248753,0.18984385426397965,0.1870412384892567,0.1623950469713762,0.18936514660059545,0.17689843854263976,0.18499585120025075,0.16750706456460818,0.19448296671095922,0.1673823104462716,0.1896233586129663,0.1753897840883375,0.17913530889699947,0.20830746377778686,0.1943379037826608,0.20365384503797757,0.20153882754338837,0.20437915967946896,0.18803637017738295,0.19208362587690542,0.1829330563598489,0.20799993036979436,0.187519946152641,0.20139666587365612,0.20198562136254705,0.20763437179048272,0.17324575400808873,0.199951839107805,0.18690778059522228,0.18435467305717224,0.1857849935301934,0.20362773371088372,0.1980660210399272,0.19548099965765153,0.20853666320449815,0.19183121638166645,0.19793546440445864,0.1829562664283766,0.1675447809259657,0.16803219236504796,0.1767678819071713
Hallmark|HALLMARK_ALLOGRAFT_REJECTION,-0.0232832413924291,0.0084268594255279,0.021732927525204504,0.03937607000190224,6.372455773254737e-4,0.03172912307399656,0.010015217804831611,0.02397755373787336,-0.05681947879018451,-0.016730074186798505,0.04418870077991255,-0.0056591211717709755,0.02495719992391099,0.0035286284953395253,0.0011032908502948136,0.02309301883203352,0.002254137340688578,0.022855240631538876,0.01736731976412398,-0.013296556971656825,0.00738063534335176,-0.01642571809016552,-0.0234449305687654,0.021647327373026437,0.04155411831843259,0.014685181662545177,0.026203157694502544,-0.0018546699638577469,-0.0026250713334601827,0.01206011032908505,0.01054784097393957,-0.018613277534715644,0.005706676811869871,0.0027677382537568684,0.03136770020924484,-5.231120410881251e-4,0.04076469469279054,5.04089785048567e-4,0.02081985923530527,-0.014181091877496665,0.03606619745101769,0.021923150085600196,0.03643713144378924,-6.848012174244245e-4,0.008864371314437847,0.00488871980216854,-0.013144378923340305,0.004812630778010307,-0.013439223891953622,-2.8533384059348244e-4,0.00176906981167968,0.01892714475936852,0.027829560585885482,0.004803119649990473,0.009435038995624923,-0.006030055164542469,0.004432185657218923,0.015056115655316726,0.03324139242914215,0.020800836979265713,0.020201635914019467,0.019250523112041118,0.03650370933992775,-0.008036903176716736,0.02577515693361232,1.616891763362993e-4,-0.011803309872550849,-9.511128019779047e-5,0.01080464143047366,-0.02794369412212283,0.023406886056686282,0.035238729313296524,0.013981358189081194,0.013325090355716163,0.07315959672817196,0.03545748525775161,0.06674909644283811,0.031282100057066775,0.004356096633060691,0.0339071713905269,0.024367509986684466,0.020287236066197423,-0.002663115845539299,-0.023673197641240207,0.01157504280007604,-9.03557161879398e-4,0.003243294654746043,-0.03362183754993342,-0.04549172531862278,-0.08006467567053455,0.0037188510557352172,-0.026345824614799285,0.02614609092638387,0.00738063534335176,-0.03759748906220273,-0.026089024158265195,-0.013229979075518372,0.034867795320525086,-0.00259653794940079,0.01818527677382531,0.0036047175194977576,-0.033659882062012536,-0.008103481072855245,0.00821761460909265,0.004993342210386165,-0.02556591211717707,0.005392809587217107,0.019050789423625702,-0.023416397184706117,0.007000190222560376,0.03415446071904127,-0.06170819859235305,-0.041506562678333636,-0.007922769640479332,-0.0490013315579228,-0.037664066958341236,0.023882442457675568,-0.014485447974129761,0.009330416587407298,0.006144188700779929,0.0034430283431614583,-0.02495719992391099,0.03805402320715234,-0.035191173673197684,-0.021599771732927542,0.006914590070382309,-1.8071143237591292e-4,-0.05695263458246147,-0.047118128210005716,0.005849343732166612,-0.019412212288377417
Hallmark|HALLMARK_ANDROGEN_RESPONSE,0.011401439545152159,-0.018437871731284916,0.036774934978527796,0.0017742293191395087,-0.006320691949434465,0.00323595233774876,-0.013205911409504223,-0.012288554204721913,0.022077058005201655,0.02646222706102941,0.06371096191455472,0.027137643904110997,-0.01484908969938914,-0.010534486582390812,-0.011754269239299175,-0.01597814472065967,0.022944010967963058,0.013720034678118553,-0.010705861005262218,0.011804673481320194,0.035444262989173136,0.025101312526462194,0.011351035303131085,0.00616947922337141,0.014566825944071438,0.01830682070203027,-0.007782414968043716,-0.004768241295187381,6.451742978689223e-4,0.0052924454122059705,-0.012318796749934469,0.01285308171535715,0.029577209217927836,0.002752071614347096,0.0034274884574285736,0.008236053146232769,0.01639145950523191,0.022833121635516873,-0.02502066573922862,-0.010524405733986608,0.002752071614347096,-0.018468114276497527,0.01212726063025471,5.141232686142194e-4,0.02123026673924877,0.01720800822597235,-0.007379181031875681,0.010252222827073054,-0.009536482590374817,0.020191939353615962,0.017026552954696683,0.012903485957378114,0.012389362688763894,0.010262303675477313,-0.007459827819109255,0.01698622956107987,0.010826831186112607,-0.00723804915421683,0.0015322889574386211,-0.0015423698058428803,-0.012389362688763894,0.028417911651444583,0.009586886832395836,0.015201919393536212,-0.036482590374805945,-0.02271215145466643,-0.03666404564608161,-0.014113187765882385,-0.01850843767011434,-0.002721829069134485,-0.042984737595516076,0.007328776789854663,-0.0286195286195286,-0.02446621907699753,-0.03991007883223452,0.016109195749914318,0.05824714207947734,0.02279279824190006,0.013992217585031885,-0.0021774632553075435,-0.01454666424726303,-0.021371398616907622,-0.023206113026472297,-0.019234258755216838,0.0017439867739268422,0.012510332869614227,-0.02586745700518156,-0.022883525877537836,-0.013951894191415182,-0.02685538014879335,-0.013034536986632816,-0.012389362688763894,-4.233956329764421e-4,-0.002721829069134485,0.002006088832436137,-0.034123671848222736,-0.018841105667453006,0.05350914332950263,-0.013548660255247091,-0.006542470614326945,-0.025474303917417673,-0.024788806225931992,0.016330974414806687,-0.030413919635476572,-0.046402145204540446,-0.029526804975906762,0.013074860380249631,-0.015312808725982396,-0.01579668944938406,-0.008346942478678954,-0.03662372225246474,-2.41940361700832e-4,-8.467912659529397e-4,-0.010635295066432793,-0.011895401116958026,-0.024718240287102566,0.011552652271215158,-0.003931530877638645,-0.00863928708240086,-0.011814754329724397,-0.021956087824351322,-0.01619992338555215,-0.018568922760539508,0.014828928002580621,-0.02843807334825299,0.013941813343010923,-0.012671626444081485,-0.020081050021169722,-0.0013709953829714183,0.0065323897659227415,-0.009758261255267242
Hallmark|HALLMARK_APICAL_JUNCTION,-0.0052236491097462645,-0.07370184254606366,-0.03027483094484773,-0.01492028041441773,-0.06984924623115579,-0.04227309386438366,-0.054023202431912665,-0.011067684099509867,-0.050871642161424424,-0.03373038029654446,0.10786649295862027,-0.040684906011539124,-0.030312054097648755,-0.026502884794342096,-0.06064892363049812,-0.047087288293318486,-0.07337924188845457,-0.06545691420063282,-0.05617594143557292,-0.01678143805446991,-0.043966747316831034,-0.07641913270053974,-0.09052050375333459,-0.09727030212792359,-0.04405980519883368,-0.08632669520441716,-0.029096097772814744,-0.06274582790495686,-0.09157515974936414,-0.039996277684719916,-0.045077238042062207,-0.07313108753644765,-0.06215025746014019,-0.0369129598610336,-0.05976177182207332,-0.04621874806129417,-0.021285439543395956,-0.060071964762081986,-0.015143619331224045,-0.04112537998635152,-0.03459892052856878,-0.08333643526273343,-0.05249084930826975,-0.017501085675290018,0.040244432036726785,-0.015441404553632354,-0.06593461132824618,-0.06917922948073701,-0.024970531670699125,-0.05300576958868414,-0.07206402382281779,-0.08176065512748931,-0.06837893169551462,-0.05799987592282396,-0.04732923878652523,-0.0804826602146535,-0.06635647372665798,-0.06646193932626093,-0.05859544636764069,-0.07659904460574474,-0.0440536013400335,-0.04203734722997704,-0.03167069917488674,-0.07663626775854587,-0.013431354302376075,-0.024964327811899,-0.043427011601215926,-0.06355853340777962,-0.014026924747192804,-0.07676654879334943,-0.06738011042868663,-0.020658849804578494,0.009336807494261468,-0.04216142440598053,-0.03765121905825425,-0.034096407965754694,0.05328494323469202,0.009299584341460387,-0.09881506296916687,-0.08251132204231032,-0.0599789068800794,-0.08712699298963955,-0.0689745021403313,-0.06888764811712883,-0.059191016812457364,-0.0782058440349897,-0.05409764873751477,-0.07946522737142503,-0.09321297847260995,-0.08307587319312615,-0.06404243439419322,-0.0720143929524164,-0.0861033562876109,-0.06450772380420627,-0.08414914076555619,-0.044097028351634704,-0.060251876667287096,0.087641913270054,-0.05296854643588311,-0.04518890750046528,-0.0638501147713878,-0.07268440970283518,-0.05518952788634529,-0.013412742725975535,-0.028053849494385497,-0.06416651157019665,-0.04036230535393015,0.0271480861095601,-0.013015695762764457,-0.10871642161424405,-0.0512252621130343,-0.06164774489732611,-0.07506048762330175,-0.10129660648923633,-0.06434021961660158,-0.07645015199454058,0.017525901110490683,-0.03298591724052363,-0.052782430671877933,-0.04593957441528629,-0.04232272473478499,-0.05783237173521927,-3.722315280104138e-4,-0.06953284943234694,-0.039289037781500113,-0.038364662820274176,-0.045772070227681594,-0.10944847695266458,-0.08988771015571684,-0.0876108939760531,-0.0660959116570507
Hallmark|HALLMARK_APOPTOSIS,0.0021363729438262924,-0.03969012354105522,0.02046959251928193,0.027424749163879603,-0.018688144153982678,-0.003910995836461706,-0.002272882397105991,-0.01186949696266465,-0.023500102382089938,-0.002559552248993291,0.10437512797761239,0.01563715787318276,-0.016203672104293187,-0.02313152685823494,-0.014940959661456588,-0.004798307282779302,0.011214251586922463,0.009780902327486185,0.020148795304074762,0.03602484472049694,0.013548563238004241,-0.021691352126134766,-0.017220667531226475,-0.006081496143607923,0.0015016039860760166,-0.02844174459081289,0.03531499556344275,0.018572111118695056,-0.021520715309535143,0.01826496484881579,0.014674766227561253,-0.002279707869769998,0.0017677974199713509,0.005740222510408843,3.344481605350724e-4,0.020585625554569664,0.037308033581325506,0.01250426592041498,0.02816872568425366,0.025697904579892183,0.04408572793665966,-0.007426114258412386,0.02031260664801038,-0.009862807999453937,0.04132141150774693,0.0210770595863764,-0.006477373558118893,0.004846085591427185,0.012558869701726927,0.00623165654221558,0.004163538325029026,0.004552590266876044,-0.009357723022319298,-0.006224831069551573,-8.327076650057608e-4,0.0205037198826018,-0.002388915432393668,0.008709303119241008,0.0174800354924578,0.02371169203467338,0.0016858917480035984,0.02035355948399431,0.04541669510613611,-0.021616271926830966,-0.01939799331103681,-0.035417377653402526,-0.010900279844379246,-0.01601255886970171,0.008770732373216794,-0.03324005187359219,-0.008579619138625372,0.012818237662958087,-0.012524742338406891,-0.0018701795099310692,-0.006272609378199456,0.030414306190703733,0.05343662548631489,0.03941027916183193,-0.01470206811821717,-0.015732714490478472,0.011644256364753303,-0.02623029144768274,0.007460241621732311,0.007978977544194965,-0.03281004709576135,-0.014149204832434648,-1.0920756262366993e-4,0.014633813391577433,0.005631014947785173,-0.002934953245512295,-0.022346597501877008,-0.01670193160876393,-0.010818374172411438,0.023247559893522673,-0.006163401815575675,0.011016312879666867,-0.03076923076923077,0.09392532932905606,-0.03399767933929426,0.01697495051532316,0.011419015766841789,-8.668350283257409e-4,0.020940550133096703,0.011200600641594338,-0.006436420722135017,-0.0337587877960549,0.019944031124155326,0.020442290628626014,0.01087980342638728,-0.0038768684731417813,0.01578731827179025,0.011337110094874037,0.014872704934816738,-0.0011125520442290537,0.02096785202375262,-0.007733260528291597,0.038993925329329104,0.024442017609719424,-0.001180806770868903,0.005337519623233922,0.03219575455600299,0.008422633267353707,0.026496484881578075,0.03080335813255064,0.01048392601187631,0.059709234864514404,0.008736605009896925,-0.02158214456351104,-0.0035628967305986192,-0.020414988737970097,-0.006661661320046419
Hallmark|HALLMARK_BILE_ACID_METABOLISM,0.04839042272883487,0.058403024401420534,0.05313323404742809,0.05497766067132548,0.06765952571886813,0.04064612212166341,0.04309772024286862,0.06619314927253983,0.0497422385152938,0.015671898270134044,0.035112842249971354,0.05934242181234961,0.03085118570282963,0.02995761255584839,0.03212280902737996,0.04153969526864476,0.04583572001374725,0.05120861496162221,0.014274258219727387,-0.004949020506358093,0.039042272883491824,0.039133921411387274,0.03442547829075493,0.07400618627563293,0.05936533394432353,0.03077099324092103,0.0125100240577386,0.033635009737656096,0.05535571084889446,0.012681865047542651,0.022476801466376428,0.07233360064153971,0.08240348264406006,0.06407377706495587,0.06866765952571885,0.04447244816130136,0.04471302554702716,0.036487570168404204,0.058563409325237736,0.017092450452514618,0.05124298315958298,0.05415282392026577,0.04629396265322494,0.033726658265551546,0.042433268415626,0.03551380455951425,0.06622751747050071,0.06639935846030476,0.02603963798831488,0.04364761141024176,0.04507961965860918,0.07641196013289031,0.050807652652079316,0.03814869973651047,0.021480123725512668,0.06392484820712574,0.07740863787375418,0.078577156604422,0.046786573490663286,0.08006644518272421,0.05585977775231987,0.025535571084889463,0.0717493412762058,0.03614388818879599,0.031023026692633793,0.010012601672585664,0.0228319395119716,0.024997135983503282,6.186275632947824e-4,0.06509336693779355,0.00848894489632257,-0.019521136441745912,0.0030014892885783517,0.02804444953602936,0.022980868369801843,0.04247909267957384,-0.011559170580822509,0.056650246305418706,0.05470271508763891,0.059113300492610876,0.0553442547829075,0.05206781991064269,0.034196356971016195,0.048619544048573715,0.049627677855424435,0.04480467407492261,0.08727231068850949,0.060132890365448555,0.08732959101844429,0.07028296482987739,0.06156489861381609,0.03270706839271398,0.05754381945240006,0.03487226486424566,0.06044220414709589,0.027517470500630026,0.0574521709245045,0.0038721503035856752,0.008637873754152814,0.026085462252262492,0.018478634436934316,0.03598350326497879,0.03724367052354227,0.06652537518616108,0.023519303471188024,0.07507160041241834,0.06579218696299693,0.04015351128422495,0.022534081796311112,0.028262114789781245,0.029006759078932354,0.0714285714285714,0.06778554244472446,0.04722190399816706,0.05549318364073774,0.06172528353763318,0.03686562034597318,0.06649100698820021,0.05854049719326382,0.06456638790239433,0.07449879711307139,0.0571314010768702,0.0643028983846946,0.0740176423416199,0.06495589414595027,0.0854851643945469,0.059491350670179854,0.03277580478863551,0.04391110092794137,0.033566273341734454,0.05962882346202314
Hallmark|HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0392774279085184,0.008798625967999518,0.029439238255943523,-0.02002290053334138,-0.026636936149697144,-0.019390122638382523,-0.00778919456413657,-0.01914906439268388,-0.026983457377888986,-0.007954922108054374,0.14431855847169073,0.017054870883177142,-0.03395908036279266,-0.04096483562840869,-0.03737909422364177,-0.016000241058245712,-0.015442793865067639,0.005227950703588724,-0.04289330159399768,-0.013092475969506134,0.0018079368427396103,-0.052475366860517625,-0.01571398439147864,-0.0019133998252327533,-0.0021845903516437004,-0.019088799831259218,-0.03263326001145028,0.04126615843553194,0.02284026877994394,0.025311115798354766,0.02023382649832761,-0.010229909301835038,0.031186910537258528,-0.010606562810739129,-0.01557838912827314,0.02042968632295783,-3.9171964926026925e-4,-0.05705547352879142,-0.009280742459396751,-0.035164371591285715,-0.040904571066984086,-0.03733389580257335,0.011299605267122592,-0.058456624581914585,0.05443396510681897,0.06716485370777714,-0.01027510772290352,-0.008361707897670767,-0.003299484737999847,-0.010320306143972058,0.018983336848766075,-0.011465332811040452,-0.04286316931328532,-0.03181968843221744,-0.07930816283484499,-0.031548497905806494,0.04263717720794291,0.04275770633079212,0.0015518124566848979,0.01847108807665654,-0.020444752463313953,-0.04101003404947723,0.004926627896465474,-0.045590140717750915,-0.02910778316810797,-0.026034290535450588,-0.023051194744930226,-0.044776569138518074,-0.05099888510561362,-0.03802693825895681,-0.025416578780847965,-0.03382348509958716,-0.07426100581553019,-0.03163889474794346,-0.02775183053605329,-0.011917317021725382,-0.011435200530328149,-0.05547352879139417,-0.022373218428902886,0.007834392985205052,-0.011133877723204844,-0.03281405369572421,0.029152981589176452,0.03178955615150514,0.007683731581643483,0.00816584807304066,0.0669840600235031,0.09212944827794012,0.03448639527525832,0.017446590532437467,-0.04791032633260012,0.011691324916382917,0.04769940036761389,0.05096875282490132,0.05747732545876405,-0.00998885105613645,-0.012067978425287063,0.07881098020309152,-0.024979660710519158,0.018998402989122254,-4.519842106848748e-4,-0.011299605267122648,-3.0132280712302784e-5,-0.034049477204929623,-0.006915358423479012,-0.005423810528218831,0.011013348600355521,-0.05130020791273693,-0.02199656491999874,-0.008000120529122856,0.0022297887727121823,0.03861451773284719,0.03615873685479254,0.01706993702353332,0.05265616054479161,-8.587700003012677e-4,0.03201554825684749,0.0043390484225750425,0.005077289300027044,-0.02556724018440959,0.020776207551149617,0.0116310603549582,-0.001612077018109448,0.036836713170819935,-0.003751468948684722,0.03144303492331335,0.011887184741013024,0.03481785036309393,0.011420134389972025,-0.06403109651369515,0.0273751770271492
Hallmark|HALLMARK_COAGULATION,0.05953749067521519,0.01645194459565713,0.06041452448638074,0.060444767031593405,-0.031663944837597546,-0.004455734994657179,-0.057874150688521975,0.007117078973366442,-0.03268211052642189,0.03484949293332529,0.1813544627915885,0.03492005887215466,-0.020484283957337812,-0.033065182765781576,-0.061170588116695956,0.030232464364200906,-0.0068146535212403325,0.0027419907659428366,-0.016441863747252983,0.005988023952095856,0.02969817939877817,-0.008256214843041176,-0.011623218210044584,-9.980039920159944e-4,-0.016925744470654702,-0.022278674973285784,-0.01818585052117988,0.04260166535615639,0.030978447146111754,0.011784511784511786,0.029798987882820205,0.003921450029234497,0.04674489405028326,0.003104901308494057,0.00851831690155036,0.022651666364241207,0.054053509143329515,-0.003145224702110927,0.03923466198915304,-0.028226375531764714,0.045444464606141266,-0.018599165305752174,0.04565616242262949,-7.560636303151069e-4,0.07455795479747573,0.05894272061936734,-0.021855279340309286,-0.02673440996794285,-0.012036532994616822,-0.024123470231254662,-0.005010181656888213,0.024163793624871532,-0.007520312909534421,-0.024153712776467218,-0.001592774047863843,-0.021210105042440364,0.006965866247303443,0.047954595858787474,0.06543478699167327,0.0023790802233916164,-0.012298635053126061,-0.04580737514869254,0.038317304784370676,0.005181556079759675,-0.014970059880239528,0.010786507792495792,-0.04873082118591099,0.01645194459565713,0.011179660880259679,-0.0036492671223209983,0.0553337768906631,-0.007318695941450459,-0.023831125627532868,-0.023508538478598406,0.02607915482166978,0.05034375693058324,0.09791528055001109,0.048035242646021103,-0.01205669469142523,7.056593882940332e-4,-0.01120990342547229,-0.004294441420189976,0.027319099175386552,0.012913566805782373,0.029365511401439504,-0.018679812092985748,0.04864009355027321,0.09178612472025649,0.05173491401036312,0.028861468981229432,-0.02236940260892356,-3.931530877638867e-4,0.020897598741910106,0.016149519143531132,0.01623016593076476,0.028266698925381584,-0.01943587572330091,0.16284602512147417,-3.2258714893446117e-4,0.009143329502610986,-0.010967963063771458,-0.021885521885521897,-0.01153249057440675,0.018095122885542048,0.027732413959958846,-0.007409423577088237,0.07117078973366397,0.018689892941390007,-0.0014213996249924366,0.0022379483457327654,-0.00514123268614286,0.04724893647049333,0.092713562773443,0.0233674066009395,0.08649367930805052,0.03290388919131437,0.04446662231093368,0.025665840037097598,0.0014213996249924366,0.004314603116998383,0.029002600858888283,0.030091332486542055,0.03563579910885295,0.07058610052622027,0.06083792011935729,0.09732051049416313,0.08301578660860098,-0.009254218835057115,0.005524304925502488,-0.03521240347587651,0.0481864553720841
Hallmark|HALLMARK_COMPLEMENT,0.060459913711704116,0.041807696218713275,0.05623265881259176,0.10029924897223952,0.06743270529786893,0.053349118958729735,0.04490913580964273,0.07593805836807621,0.06676447943752817,0.05716236435741373,0.1415113525763012,0.08217725417277999,0.04359447406266792,0.061927105274626304,0.054983366986737114,0.051569604439344,0.05892008890309275,0.07742703990470512,0.06659742297244298,0.055687909469922525,0.09964554976103657,0.05483083717078985,0.048192158514795413,0.0781896889844419,0.07893781141504097,0.06770144830691904,0.06491959499702205,0.08924446897834082,0.07909760455555714,0.0875811676520577,0.06937927628233997,0.05751100393672193,0.07295283197024938,0.0547073606531181,0.08703641830938857,0.05735847412077455,0.11260332079199287,0.05872397913973182,0.07351937128662533,0.07540057234997599,0.07712198027281048,0.053080375949679626,0.09615915396795427,0.054496724240619465,0.08574354653612049,0.04973198332340678,0.04262845189500142,0.05813564984964914,0.04997893635875017,0.05499789363587504,0.08054300614477261,0.06965528261595899,0.05178024085184274,0.04182222286785109,0.06339429683754849,0.053378172257005474,0.07847295864262993,0.0768822905620361,0.08286000668225857,0.05433693110010318,0.05594938915440373,0.052303200220805035,0.07726724676418895,0.06207963509057368,0.04615842763549738,0.051961823966065745,0.022959368962361393,0.05549906303113061,0.061585729019887014,0.05934862505265914,0.06349598338151341,0.03683231888900185,0.050327575938058366,0.034232048693327966,0.06217405830996969,0.07542962564825173,0.11561760048809544,0.04997167303418115,0.045533781722570055,0.05572422609276717,0.04915091735789312,0.06128066938799226,0.054547567512601924,0.060583390229375755,0.041611586455352345,0.04384142709801131,0.05311669257252427,0.09794593181190892,0.07634480454393588,0.09655863681924493,0.02423045076192276,0.05423524455613826,0.05947210157033078,0.07609058818402359,0.06380830633797707,0.06917590319441014,0.026416711457168174,0.11227647118639139,0.0469646566626476,0.059050828745333295,0.048874911024274104,0.05427156117898291,0.06595825041037784,0.051424337947965526,0.06552971426081144,0.04087072734932229,0.0829689565507924,0.051482444544517,0.05470009732854919,0.03709379857348305,0.030084690364473587,0.06483969842676385,0.056929937971208155,0.0371373785208966,0.07895960138874769,0.07236450268016681,0.051598657737619735,0.09066808059384945,0.046579700460494755,0.0461802176092041,0.079576983977106,0.07733988000987813,0.08783538401196989,0.07326515492671304,0.08307790641932622,0.09007248797919787,0.07391159081334708,0.05543369311001023,0.07988204360900075,0.03263411728816512,0.07442002353317156
Hallmark|HALLMARK_DNA_REPAIR,0.0021734405564007853,0.009392368118731897,-0.019126276896326844,-0.009819293942310625,-0.011045735399136836,-0.0203915297916602,-0.02265035551277672,-0.04415965473344302,-0.0391064054398112,-0.028052907752972978,-6.83081317725931e-4,-0.007560468221194161,-0.01941348154127981,-0.021641258111590678,-0.048296954078305976,-0.010657621014065255,-0.010719719315676723,-0.025250721892756234,-0.04070543670630611,-0.021447200919054832,0.0010090974011860432,0.010316080355202262,0.017581581643742017,-0.001156580867513246,0.002709038407799569,0.010393703232216556,-0.04604589064489084,0.007746763126028511,0.02980718477349642,-3.1049150805728676e-4,0.007754525413729896,-0.01883907225137388,0.009827056230012121,-0.03346322228087062,-0.029232775483590545,-0.003562890054957024,0.015051075853075413,-0.01874592479895676,0.01793088459030645,-0.011992734498711466,0.021423914055950566,-0.009027540596764694,-0.01699164777843326,-0.0028021858602166883,-0.021563635234576384,2.0181948023723084e-4,-0.008530754183873113,0.012318750582171578,-0.005969199242400747,-0.003524078616449877,0.019933554817275767,-0.026981712050175466,-0.046604775359393946,-0.02619772099233081,-0.034953581519545474,0.005418076815599027,-0.01591268978793431,0.030505790666625288,-0.004354643400503011,0.009648523612879156,-0.01704598379234329,-0.03171670754804856,-0.00773900083832707,-0.029364734374514867,-0.019568727295308508,-0.022875461856118273,-0.008841245691930288,9.159499487688683e-4,-0.02359735461235135,-0.0063107399012636844,-0.006799764026453825,-0.02139286490514486,-0.040092215977892975,-0.033106157046604745,-0.006776477163349559,0.005790666625267726,-0.02148601235756198,-0.03662247337535318,-0.010191883751979436,0.0028487595864253867,0.003624988356568437,-0.01810941720743936,0.0068463377526625235,0.02802962088986871,0.008817958828825967,0.010440276958425199,0.01764367994535354,0.03987487192225292,0.01055671127394664,0.03584624460521002,-0.016688918558077415,3.1825379575867174e-4,0.03621883441487883,0.038120594901729477,0.03383581209053932,7.141304685316374e-4,-0.010828391343496724,0.011061259974539661,-0.01688297575061326,0.01817151550905083,0.014212748781320839,0.028999906852547608,-0.009299220666314778,-7.917533455459869e-4,-0.015020026702269706,-0.018893408265283962,-0.003073865929766828,-0.008515229608470232,-0.031243207998261302,0.019289284938056928,-0.02619772099233081,0.024373583382494513,0.03335455025305056,0.009431179557239044,0.019832645077157096,0.016067935541962952,-0.0016688918558077637,-0.007847672866147126,-0.002243301145713694,-0.015097649579284,0.019126276896326844,-0.010968112522122542,-0.04266929549476822,0.028681653056788936,0.05455335796565963,0.0369096780203062,0.06125221225199495,0.04961654298754936,0.04329027851088274,-0.002057006240879289,0.03725121867916914
