database,pathway,set_id,treatment,n,rho,p,padj
Hallmark,HALLMARK_G2M_CHECKPOINT,Hallmark|HALLMARK_G2M_CHECKPOINT,BFR,32,0.08247800586510264,0.6535981109917728,0.9695674516797659
Hallmark,HALLMARK_GLYCOLYSIS,Hallmark|HALLMARK_GLYCOLYSIS,HLRT,33,-0.15073529411764705,0.40241274899322566,0.9896903457319353
Hallmark,HALLMARK_GLYCOLYSIS,Hallmark|HALLMARK_GLYCOLYSIS,BFR,32,0.04728739002932551,0.7971796452335247,0.9695674516797659
Hallmark,HALLMARK_HEME_METABOLISM,Hallmark|HALLMARK_HEME_METABOLISM,HLRT,33,-0.12566844919786097,0.4858998895401717,0.9896903457319353
Hallmark,HALLMARK_HEME_METABOLISM,Hallmark|HALLMARK_HEME_METABOLISM,BFR,32,-0.06928152492668621,0.7063400463398866,0.9695674516797659
Hallmark,HALLMARK_HYPOXIA,Hallmark|HALLMARK_HYPOXIA,HLRT,33,-0.04077540106951872,0.821747003322018,0.9896903457319353
Hallmark,HALLMARK_HYPOXIA,Hallmark|HALLMARK_HYPOXIA,BFR,32,0.047653958944281524,0.7956403532668458,0.9695674516797659
Hallmark,HALLMARK_IL2_STAT5_SIGNALING,Hallmark|HALLMARK_IL2_STAT5_SIGNALING,HLRT,33,-0.04946524064171123,0.7845712261751201,0.9896903457319353
Hallmark,HALLMARK_IL2_STAT5_SIGNALING,Hallmark|HALLMARK_IL2_STAT5_SIGNALING,BFR,32,-0.249633431085044,0.1682386183599979,0.9695674516797659
Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,Hallmark|HALLMARK_INFLAMMATORY_RESPONSE,HLRT,33,-0.10995989304812834,0.5424136858461408,0.9896903457319353
Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,Hallmark|HALLMARK_INFLAMMATORY_RESPONSE,BFR,32,-0.007697947214076246,0.9666468330034548,0.9841141433730167
Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,Hallmark|HALLMARK_INTERFERON_ALPHA_RESPONSE,HLRT,33,0.08957219251336898,0.6200982065032682,0.9896903457319353
