set_id,database,pathway,rho_HLRT,rho_BFR,n_HLRT,n_BFR,z,p_difference,padj_difference
Hallmark|HALLMARK_ADIPOGENESIS,Hallmark,HALLMARK_ADIPOGENESIS,0.28910427807486633,-0.10483870967741936,33,32,1.5468140398156294,0.12190809371873959,0.9102133065951671
Hallmark|HALLMARK_ALLOGRAFT_REJECTION,Hallmark,HALLMARK_ALLOGRAFT_REJECTION,-0.18382352941176472,-0.3024193548387097,33,32,0.4847768795397155,0.627834624949714,0.9102133065951671
Hallmark|HALLMARK_ANDROGEN_RESPONSE,Hallmark,HALLMARK_ANDROGEN_RESPONSE,-0.22393048128342247,0.35777126099706746,33,32,-2.3121456602138992,0.020769657645371736,0.8515559634602412
Hallmark|HALLMARK_APICAL_JUNCTION,Hallmark,HALLMARK_APICAL_JUNCTION,-0.29712566844919786,-0.12903225806451613,33,32,-0.6781799212403998,0.4976576217838211,0.9102133065951671
Hallmark|HALLMARK_APOPTOSIS,Hallmark,HALLMARK_APOPTOSIS,0.007352941176470588,-0.10703812316715543,33,32,0.440845239799649,0.6593250395858975,0.9102133065951671
Hallmark|HALLMARK_BILE_ACID_METABOLISM,Hallmark,HALLMARK_BILE_ACID_METABOLISM,0.02540106951871658,-0.019794721407624633,33,32,0.1735837113316646,0.8621926341465623,0.9102133065951671
Hallmark|HALLMARK_CHOLESTEROL_HOMEOSTASIS,Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023061497326203207,0.156524926686217,33,32,-0.5174687963312313,0.6048289458215772,0.9102133065951671
Hallmark|HALLMARK_COAGULATION,Hallmark,HALLMARK_COAGULATION,0.10995989304812834,0.02346041055718475,33,32,0.3338575923924003,0.7384870218022075,0.9102133065951671
Hallmark|HALLMARK_COMPLEMENT,Hallmark,HALLMARK_COMPLEMENT,0.14204545454545456,0.047653958944281524,33,32,0.36604024670894314,0.714335043930941,0.9102133065951671
Hallmark|HALLMARK_DNA_REPAIR,Hallmark,HALLMARK_DNA_REPAIR,0.19385026737967914,-0.18328445747800587,33,32,1.4657894871213195,0.14270564597481405,0.9102133065951671
Hallmark|HALLMARK_E2F_TARGETS,Hallmark,HALLMARK_E2F_TARGETS,0.10762032085561497,0.13416422287390029,33,32,-0.10344745929047958,0.9176078470935367,0.9249999688365974
Hallmark|HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19552139037433156,-0.1528592375366569,33,32,-0.16897963812633182,0.8658126574929638,0.9102133065951671
Hallmark|HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06985294117647059,-0.12866568914956011,33,32,0.7655071847954621,0.44396958976409123,0.9102133065951671
Hallmark|HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,0.06016042780748663,-0.10997067448680352,33,32,0.6553011364926163,0.5122738892342982,0.9102133065951671
Hallmark|HALLMARK_FATTY_ACID_METABOLISM,Hallmark,HALLMARK_FATTY_ACID_METABOLISM,0.35461229946524064,0.038856304985337244,33,32,1.2742487998414018,0.2025752555074659,0.9102133065951671
Hallmark|HALLMARK_G2M_CHECKPOINT,Hallmark,HALLMARK_G2M_CHECKPOINT,-0.18415775401069517,0.08247800586510264,33,32,-1.032769137638888,0.30171194984576866,0.9102133065951671
Hallmark|HALLMARK_GLYCOLYSIS,Hallmark,HALLMARK_GLYCOLYSIS,-0.15073529411764705,0.04728739002932551,33,32,-0.7649914480607887,0.44427663706666953,0.9102133065951671
Hallmark|HALLMARK_HEME_METABOLISM,Hallmark,HALLMARK_HEME_METABOLISM,-0.12566844919786097,-0.06928152492668621,33,32,-0.21866477370406912,0.8269111914194195,0.9102133065951671
Hallmark|HALLMARK_HYPOXIA,Hallmark,HALLMARK_HYPOXIA,-0.04077540106951872,0.047653958944281524,33,32,-0.3397961881498873,0.7340100187161498,0.9102133065951671
Hallmark|HALLMARK_IL2_STAT5_SIGNALING,Hallmark,HALLMARK_IL2_STAT5_SIGNALING,-0.04946524064171123,-0.249633431085044,33,32,0.7891865592598483,0.43000297648832025,0.9102133065951671
