contrast,set_id,database,pathway,theme,main,pval,padj,log2err,ES,NES,size,leadingEdge,source_size,description
HLRT_post_vs_pre,BioCarta|BIOCARTA_FMLP_PATHWAY,BioCarta,BIOCARTA_FMLP_PATHWAY,NA,FALSE,0.029491577093812494,0.14838119451251516,0.35248785758361917,-0.5364191586346265,-1.5794364194668837,17,PPP3CB;MAP2K1;MAPK14;RAC1;MAP2K6;PPP3CA;HRAS;MAP2K2;RAF1;RELA;PAK1,34,fMLP induced chemokine gene expression in HMC-1 cells
HLRT_post_vs_pre,BioCarta|BIOCARTA_INTEGRIN_PATHWAY,BioCarta,BIOCARTA_INTEGRIN_PATHWAY,NA,FALSE,0.21713147410358566,0.4939243857210625,0.13077713797197438,-0.3648612987752081,-1.1783907665358528,24,MAP2K1;GRB2;ACTA1;TNS1;ACTN3;HRAS;CRKL;RAP1A;MAP2K2;RAF1,34,Integrin Signaling Pathway
HLRT_post_vs_pre,BioCarta|BIOCARTA_MAPK_PATHWAY,BioCarta,BIOCARTA_MAPK_PATHWAY,NA,FALSE,0.04154144947353946,0.1888373377066719,0.3217759180753611,-0.4749310526165935,-1.513232170068288,23,MAPK12;MAP2K1;GRB2;MAPK14;RAC1;RPS6KB1;MAP2K6;HRAS;MAP2K2;RAF1;MAP2K4;MAPKAPK2;RELA;RPS6KA3;MAPK9;PAK1,81,MAPKinase Signaling Pathway
HLRT_post_vs_pre,BioCarta|BIOCARTA_MET_PATHWAY,BioCarta,BIOCARTA_MET_PATHWAY,NA,FALSE,0.13267326732673268,0.3775286275286275,0.17093233537005617,-0.4464882592562722,-1.3146432340871406,17,MAP2K1;GRB2;PIK3R1;ACTA1;HRAS;CRKL;RAP1A;MAP2K2;RAF1,33,Signaling of Hepatocyte Growth Factor Receptor
HLRT_post_vs_pre,BioCarta|BIOCARTA_MTOR_PATHWAY,BioCarta,BIOCARTA_MTOR_PATHWAY,NA,FALSE,0.22554890219560877,0.5026097885794479,0.1281429168984153,-0.4214160791413796,-1.191565604117338,15,EIF4A2;PIK3R1;RPS6KB1;PPP2CA;EIF4G1,22,mTOR Signaling Pathway
HLRT_post_vs_pre,BioCarta|BIOCARTA_NFAT_PATHWAY,BioCarta,BIOCARTA_NFAT_PATHWAY,NA,FALSE,0.010884377465323754,0.07113904123269019,0.3807304007227924,-0.5436764551801584,-1.7022530222673546,21,PPP3CB;PRKAR2A;MAP2K1;MAPK14;PIK3R1;RPS6KB1;CTF1;ACTA1;PPP3CA;HRAS,51,NFAT and Hypertrophy of the heart (Transcription in the broken heart)
HLRT_post_vs_pre,BioCarta|BIOCARTA_PPARA_PATHWAY,BioCarta,BIOCARTA_PPARA_PATHWAY,NA,FALSE,0.06986027944111776,0.2527924283882566,0.24133997681509095,-0.5189693453586994,-1.467400158960849,15,ME1;STAT5B;PRKAR2A;PIK3R1,52,Mechanism of Gene Regulation by Peroxisome Proliferators via PPARa(alpha)
HLRT_post_vs_pre,BioCarta|BIOCARTA_PROTEASOME_PATHWAY,BioCarta,BIOCARTA_PROTEASOME_PATHWAY,NA,TRUE,1.012166185285454e-5,1.947350717042155e-4,0.5933254763964051,-0.7439650607962608,-2.2257952796167815,18,RPN2;PSMB2;PSMA5;PSMA3;PSMA4;PSMB3;PSMA2;PSMB1;PSMB6;PSMA6;PSMB5;PSMB4;UBE3A;PSMA1;RPN1,19,Proteasome Complex
HLRT_post_vs_pre,BioCarta|BIOCARTA_PYK2_PATHWAY,BioCarta,BIOCARTA_PYK2_PATHWAY,NA,FALSE,0.03938962924007572,0.18116576950149305,0.3217759180753611,-0.5648582272887133,-1.597152240159587,15,MAP2K1;GRB2;MAPK14;RAC1;GNAQ;HRAS;CRKL;MAP2K2;RAF1;MAP2K4,27,Links between Pyk2 and Map Kinases
HLRT_post_vs_pre,GOBP|GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,GOBP,GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,nucleoside phosphate biosynthetic process,FALSE,0.043694695437064265,0.1960162691856479,0.3217759180753611,0.5387157832056407,1.569300514508867,18,PDK2;PDP1;PDPR;PDHA1;PPCS;BCKDK;DLAT;PDHX;PDK4,24,"The chemical reactions and pathways resulting in the formation of acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated. [GOC:go_curators]"
